,OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad (m),Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU,Latitud,Longitud
260,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118g,2020-11-18,13:34:00,Salmones Camanchaca S.A.,Pilpilehue,,-127,10.4191,33.1016,7.4374,5.2042,82.16,25.3988,6.33619,36663,0.3026,CTDO-2,E3,1.13199,-42.69039166666666,-73.59665277777778
261,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118g,2020-11-18,13:34:00,Salmones Camanchaca S.A.,Pilpilehue,,-128,10.4136,33.1026,7.4395,5.2057,82.174,25.4006,6.3369,36659,0.2527,CTDO-2,E3,1.1311999999999998,-42.69039166666666,-73.59665277777778
262,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118g,2020-11-18,13:34:00,Salmones Camanchaca S.A.,Pilpilehue,,-129,10.4012,33.1108,7.4152,5.1888,81.889,25.4091,6.33829,36657,0.2926,CTDO-2,E3,1.1494900000000001,-42.69039166666666,-73.59665277777778
263,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118g,2020-11-18,13:34:00,Salmones Camanchaca S.A.,Pilpilehue,,-130,10.3955,33.115,7.4011,5.1789,81.725,25.4133,6.33891,36656,0.253,CTDO-2,E3,1.1600100000000007,-42.69039166666666,-73.59665277777778
264,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118g,2020-11-18,13:34:00,Salmones Camanchaca S.A.,Pilpilehue,,-131,10.3918,33.1187,7.3725,5.1588,81.404,25.4169,6.33929,36657,0.2682,CTDO-2,E3,1.1804899999999998,-42.69039166666666,-73.59665277777778
265,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118g,2020-11-18,13:34:00,Salmones Camanchaca S.A.,Pilpilehue,,-132,10.3915,33.1187,7.3383,5.1349,81.026,25.4169,6.33933,36657,0.2581,CTDO-2,E3,1.2044300000000003,-42.69039166666666,-73.59665277777778
266,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-1,11.9252,33.0621,8.1781,5.7225,93.256,25.0982,6.13488,37939,0.2932,CTDO-2,E6,0.41237999999999975,-42.70547777777778,-73.60495833333333
267,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-2,11.6531,33.0282,8.3854,5.8676,95.064,25.1223,6.17195,37656,0.2911,CTDO-2,E6,0.30434999999999945,-42.70547777777778,-73.60495833333333
268,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-3,11.626,33.0257,8.4076,5.8831,95.261,25.1254,6.17561,37629,0.2938,CTDO-2,E6,0.29251000000000005,-42.70547777777778,-73.60495833333333
269,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-4,11.5877,33.0257,8.4044,5.8809,95.148,25.1324,6.18069,37595,0.3211,CTDO-2,E6,0.29979000000000067,-42.70547777777778,-73.60495833333333
270,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-5,11.5279,33.0262,8.3774,5.862,94.722,25.1437,6.1886,37541,0.3159,CTDO-2,E6,0.3266,-42.70547777777778,-73.60495833333333
271,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-6,11.5433,33.0257,8.3955,5.8747,94.958,25.1405,6.18657,37555,0.332,CTDO-2,E6,0.31186999999999987,-42.70547777777778,-73.60495833333333
272,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-7,11.5252,33.0253,8.3904,5.8711,94.863,25.1435,6.18899,37539,0.3157,CTDO-2,E6,0.31789000000000023,-42.70547777777778,-73.60495833333333
273,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-8,11.4924,33.0265,8.398,5.8764,94.884,25.1505,6.1933,37510,0.3464,CTDO-2,E6,0.3168999999999995,-42.70547777777778,-73.60495833333333
274,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-9,11.4971,33.0265,8.3643,5.8529,94.513,25.1496,6.19268,37515,0.316,CTDO-2,E6,0.3397800000000002,-42.70547777777778,-73.60495833333333
275,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-10,11.4948,33.0264,8.388,5.8695,94.776,25.1499,6.19299,37513,0.3241,CTDO-2,E6,0.3234899999999996,-42.70547777777778,-73.60495833333333
276,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-11,11.3724,33.0274,8.3599,5.8498,94.214,25.1729,6.20929,37403,0.3184,CTDO-2,E6,0.3594900000000001,-42.70547777777778,-73.60495833333333
277,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-12,11.3311,33.0312,8.3532,5.845,94.058,25.1833,6.21465,37370,0.3363,CTDO-2,E6,0.36965000000000003,-42.70547777777778,-73.60495833333333
278,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-13,11.2996,33.0317,8.3351,5.8324,93.791,25.1894,6.21886,37342,0.3456,CTDO-2,E6,0.38646000000000047,-42.70547777777778,-73.60495833333333
279,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-14,11.2904,33.0316,8.325,5.8253,93.659,25.191,6.22009,37334,0.4276,CTDO-2,E6,0.39478999999999953,-42.70547777777778,-73.60495833333333
280,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-15,11.2997,33.0308,8.3107,5.8153,93.516,25.1887,6.21888,37342,0.3886,CTDO-2,E6,0.4035800000000007,-42.70547777777778,-73.60495833333333
281,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-16,11.2692,33.0315,8.3097,5.8146,93.445,25.1948,6.22294,37316,0.4243,CTDO-2,E6,0.4083399999999999,-42.70547777777778,-73.60495833333333
282,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-17,11.2421,33.0322,8.3302,5.829,93.622,25.2002,6.22656,37292,0.4461,CTDO-2,E6,0.39756000000000036,-42.70547777777778,-73.60495833333333
283,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-18,11.2369,33.0325,8.3063,5.8123,93.343,25.2014,6.22724,37288,0.4559,CTDO-2,E6,0.41494000000000053,-42.70547777777778,-73.60495833333333
284,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-19,11.0687,33.037,8.2628,5.7818,92.524,25.2349,6.24975,37140,0.4502,CTDO-2,E6,0.4679500000000001,-42.70547777777778,-73.60495833333333
285,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-20,11.0356,33.039,8.2332,5.7611,92.128,25.2424,6.25414,37113,0.4692,CTDO-2,E6,0.4930399999999997,-42.70547777777778,-73.60495833333333
286,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-21,11.0279,33.0391,8.221,5.7525,91.977,25.2438,6.25519,37106,0.5122,CTDO-2,E6,0.5026899999999994,-42.70547777777778,-73.60495833333333
287,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-22,11.0229,33.0393,8.2301,5.759,92.07,25.2449,6.25586,37102,0.525,CTDO-2,E6,0.49685999999999986,-42.70547777777778,-73.60495833333333
288,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-23,11.0149,33.0392,8.206,5.7421,91.784,25.2462,6.25695,37095,0.5096,CTDO-2,E6,0.51485,-42.70547777777778,-73.60495833333333
289,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-24,11.0109,33.0393,8.21,5.7449,91.82,25.247,6.25748,37092,0.5201,CTDO-2,E6,0.5125799999999998,-42.70547777777778,-73.60495833333333
290,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-25,11.0062,33.0392,8.2153,5.7486,91.87,25.2478,6.25812,37088,0.5384,CTDO-2,E6,0.5095200000000002,-42.70547777777778,-73.60495833333333
291,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-26,11.0016,33.0397,8.2232,5.7541,91.95,25.249,6.25873,37085,0.5179,CTDO-2,E6,0.5046299999999997,-42.70547777777778,-73.60495833333333
292,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-27,10.9914,33.0404,8.21,5.7449,91.783,25.2513,6.26008,37077,0.4896,CTDO-2,E6,0.51518,-42.70547777777778,-73.60495833333333
293,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-28,10.9736,33.0408,8.185,5.7274,91.469,25.2548,6.26249,37062,0.4845,CTDO-2,E6,0.5350899999999994,-42.70547777777778,-73.60495833333333
294,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-29,10.9725,33.0413,8.1719,5.7182,91.321,25.2554,6.26262,37062,0.5116,CTDO-2,E6,0.5444199999999997,-42.70547777777778,-73.60495833333333
295,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-30,10.945,33.0427,8.1846,5.7271,91.41,25.2614,6.26629,37039,0.4754,CTDO-2,E6,0.5391899999999996,-42.70547777777778,-73.60495833333333
296,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-31,10.8916,33.0463,8.1335,5.6914,90.738,25.2736,6.27342,36994,0.4191,CTDO-2,E6,0.58202,-42.70547777777778,-73.60495833333333
297,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-32,10.8372,33.0493,8.0997,5.6677,90.256,25.2855,6.28072,36948,0.4401,CTDO-2,E6,0.6130199999999997,-42.70547777777778,-73.60495833333333
298,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-33,10.8076,33.0519,8.0679,5.6455,89.847,25.2927,6.28466,36924,0.4205,CTDO-2,E6,0.6391599999999995,-42.70547777777778,-73.60495833333333
299,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-34,10.7988,33.0521,8.0541,5.6358,89.676,25.2944,6.28586,36917,0.3833,CTDO-2,E6,0.6500599999999999,-42.70547777777778,-73.60495833333333
300,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.7872,33.0528,8.0403,5.6261,89.5,25.297,6.28741,36908,0.3546,CTDO-2,E6,0.6613100000000003,-42.70547777777778,-73.60495833333333
301,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.7794,33.0533,8.0142,5.6079,89.196,25.2987,6.28847,36901,0.3781,CTDO-2,E6,0.6805700000000003,-42.70547777777778,-73.60495833333333
302,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.77,33.0538,8.0369,5.6238,89.43,25.3007,6.28972,36894,0.3446,CTDO-2,E6,0.6659199999999998,-42.70547777777778,-73.60495833333333
303,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.7665,33.054,8.0248,5.6153,89.288,25.3016,6.2902,36891,0.388,CTDO-2,E6,0.6748999999999992,-42.70547777777778,-73.60495833333333
304,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.7623,33.0543,8.0227,5.6138,89.258,25.3025,6.29077,36888,0.3475,CTDO-2,E6,0.6769699999999998,-42.70547777777778,-73.60495833333333
305,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.7522,33.0542,8.0171,5.6099,89.176,25.3042,6.29214,36880,0.3196,CTDO-2,E6,0.6822400000000002,-42.70547777777778,-73.60495833333333
306,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-41,10.7379,33.0559,8.0054,5.6017,89.019,25.308,6.29405,36869,0.3348,CTDO-2,E6,0.6923500000000002,-42.70547777777778,-73.60495833333333
307,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-42,10.7245,33.0577,7.9928,5.5929,88.855,25.3118,6.2958,36859,0.3435,CTDO-2,E6,0.7028999999999996,-42.70547777777778,-73.60495833333333
308,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-43,10.7036,33.0568,7.9916,5.5921,88.801,25.3147,6.29872,36839,0.3289,CTDO-2,E6,0.70662,-42.70547777777778,-73.60495833333333
309,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-44,10.6674,33.0535,7.924,5.5447,87.979,25.3184,6.30382,36804,0.3007,CTDO-2,E6,0.7591200000000002,-42.70547777777778,-73.60495833333333
310,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-45,10.6624,33.0543,7.911,5.5356,87.826,25.32,6.30447,36800,0.3118,CTDO-2,E6,0.7688700000000006,-42.70547777777778,-73.60495833333333
311,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-46,10.6501,33.0535,7.8909,5.5216,87.58,25.3215,6.30619,36789,0.2981,CTDO-2,E6,0.7845899999999997,-42.70547777777778,-73.60495833333333
312,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-47,10.6323,33.0535,7.8722,5.5085,87.338,25.3245,6.30864,36773,0.3253,CTDO-2,E6,0.8001399999999999,-42.70547777777778,-73.60495833333333
313,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-48,10.6242,33.0536,7.8601,5.5,87.189,25.326,6.30976,36766,0.342,CTDO-2,E6,0.8097599999999998,-42.70547777777778,-73.60495833333333
314,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-49,10.6074,33.053,7.8539,5.4957,87.088,25.3285,6.31209,36751,0.3358,CTDO-2,E6,0.8163900000000002,-42.70547777777778,-73.60495833333333
315,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-50,10.584,33.0526,7.8149,5.4684,86.612,25.3322,6.31533,36730,0.3255,CTDO-2,E6,0.8469300000000004,-42.70547777777778,-73.60495833333333
316,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-51,10.5715,33.0556,7.7842,5.4469,86.25,25.3367,6.31693,36722,0.3001,CTDO-2,E6,0.8700299999999999,-42.70547777777778,-73.60495833333333
317,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-52,10.5642,33.0575,7.7573,5.4281,85.94,25.3394,6.31787,36718,0.3075,CTDO-2,E6,0.8897700000000004,-42.70547777777778,-73.60495833333333
318,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-53,10.5594,33.0572,7.7475,5.4212,85.822,25.3401,6.31854,36714,0.2968,CTDO-2,E6,0.8973399999999998,-42.70547777777778,-73.60495833333333
319,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-54,10.5559,33.057,7.721,5.4027,85.521,25.3405,6.31903,36711,0.309,CTDO-2,E6,0.9163299999999994,-42.70547777777778,-73.60495833333333
320,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-55,10.5514,33.0573,7.7427,5.4179,85.754,25.3415,6.31964,36707,0.283,CTDO-2,E6,0.9017399999999993,-42.70547777777778,-73.60495833333333
321,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-56,10.5541,33.0566,7.722,5.4034,85.53,25.3405,6.3193,36709,0.3103,CTDO-2,E6,0.9158999999999997,-42.70547777777778,-73.60495833333333
322,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-57,10.557,33.0566,7.7368,5.4137,85.698,25.34,6.3189,36713,0.3301,CTDO-2,E6,0.9051999999999998,-42.70547777777778,-73.60495833333333
323,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-58,10.5435,33.0614,7.7407,5.4165,85.72,25.346,6.32058,36705,0.3205,CTDO-2,E6,0.9040799999999996,-42.70547777777778,-73.60495833333333
324,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-59,10.5392,33.0672,7.7032,5.3902,85.299,25.3513,6.32093,36708,0.3225,CTDO-2,E6,0.9307299999999996,-42.70547777777778,-73.60495833333333
325,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-60,10.5485,33.0747,7.6853,5.3777,85.122,25.3555,6.31934,36724,0.3253,CTDO-2,E6,0.9416400000000005,-42.70547777777778,-73.60495833333333
326,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-61,10.5473,33.0758,7.6774,5.3722,85.033,25.3566,6.31947,36725,0.317,CTDO-2,E6,0.9472699999999996,-42.70547777777778,-73.60495833333333
327,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-62,10.5376,33.0757,7.6673,5.3651,84.904,25.3582,6.32081,36716,0.3001,CTDO-2,E6,0.9557099999999998,-42.70547777777778,-73.60495833333333
328,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-63,10.5227,33.0749,7.6607,5.3605,84.803,25.3602,6.32291,36702,0.3057,CTDO-2,E6,0.9624100000000002,-42.70547777777778,-73.60495833333333
329,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-64,10.5129,33.0768,7.6518,5.3543,84.688,25.3633,6.32418,36696,0.306,CTDO-2,E6,0.9698799999999999,-42.70547777777778,-73.60495833333333
330,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-65,10.5109,33.0774,7.6536,5.3555,84.704,25.3642,6.32443,36695,0.2896,CTDO-2,E6,0.9689300000000003,-42.70547777777778,-73.60495833333333
331,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-66,10.5112,33.0799,7.6388,5.3452,84.542,25.3661,6.32429,36698,0.347,CTDO-2,E6,0.9790900000000002,-42.70547777777778,-73.60495833333333
332,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118f,2020-11-18,13:03:00,Salmones Camanchaca S.A.,Pilpilehue,,-67,10.5129,33.0811,7.6164,5.3295,84.298,25.3667,6.32401,36701,0.3305,CTDO-2,E6,0.99451,-42.70547777777778,-73.60495833333333
